,user_ID,song_name,song_ID,artists,danceability,energy,valence,acousticness,loudness,mode,speechiness,tempo,instrumentalness,meditation/relaxation music,rating
6286,1332,"Sonatine, M. 40: I. Modéré",1sLSdyWb2hOHbbzu1sfyaA,"['Maurice Ravel', 'Ania Dorfmann']",0.27,0.0936,0.0797,0.995,-21.44,1,0.044,62.983,0.871,True,9
6287,1358,"Wagner: Tristan und Isolde, WWV 90, Act 3 Scene 3: ""Tot denn alles! Alles tot!"" (Marke)",1sU4sJaEFUBLLutzzCSWIC,"['Richard Wagner', 'Josef Greindl', 'Philharmonia Orchestra', 'Wilhelm Furtwängler']",0.177,0.072,0.0397,0.979,-19.118,0,0.0343,78.311,0.7959999999999999,True,3
6288,1414,"I Puritani (1997 - Remaster), Act II: Qual novella? (Coro/Giorgio)",1sovi55rHOD1x873FMAbzj,"['Vincenzo Bellini', 'Nicola Rossi-Lemeni', 'Coro Del Teatro Alla Scala Di Milano', 'Vittore Veneziani', 'Orchestra Del Teatro Alla Scala, Milano', 'Tullio Serafin', 'Orchestra Del Teatro Alla Scala Di Milan']",0.283,0.107,0.0388,0.989,-21.325,1,0.043,114.143,0.665,True,4
6289,1222,"La Mer, L. 109: II. Jeux de vagues",1tmaT49WfsFoARXlhvJbNy,"['Claude Debussy', 'Arturo Toscanini']",0.17,0.149,0.0394,0.893,-19.025,1,0.0362,93.491,0.866,True,7
6290,1005,Gallio's House,1usbuqqCelL6JfPydKZ0CB,"['Alfred Newman', 'Mike McDonald']",0.174,0.0147,0.0383,0.947,-29.728,1,0.036,101.824,0.953,True,6
6291,1095,Scottish Fantasy: Introduction: Grave; Adagio cantabile,1uxOjg6xtg6QLaJTa5VtRE,"['Max Bruch', 'Jascha Heifetz', 'William Steinberg', 'Stanley Chaloupka']",0.191,0.236,0.112,0.708,-17.813,1,0.0405,106.93,0.662,True,8
6292,1413,Symphony in D Major: II. Larghetto cantabile,1v3psDZzhlyzFNsldLLYh5,"['Luigi Cherubini', 'Arturo Toscanini']",0.199,0.106,0.0783,0.975,-17.545,1,0.0408,98.769,0.741,True,2
6293,1404,"Wagner: Tristan und Isolde, WWV 90, Act 3 Scene 1: Hirtenreigen auf einer Schalmei (Langsam)",1wGl3GmDyyaB3XkmgbS4K2,"['Richard Wagner', 'Josef Greindl', 'Philharmonia Orchestra', 'Wilhelm Furtwängler']",0.075,0.0116,0.0809,0.879,-37.228,1,0.0471,78.432,0.868,True,9
6294,1041,"Waltz No. 12 in F Minor, Op. 70 No. 2",1wUw3K1wIMHtIv2hDgADnX,"['Frédéric Chopin', 'Ania Dorfmann']",0.305,0.101,0.335,0.995,-20.36,1,0.0378,92.709,0.921,True,6
6295,1095,Caprice Viennoise,1y0hurxrv2zmcgglRyjAMM,['Armando Sciascia'],0.333,0.112,0.0636,0.991,-18.168,1,0.0443,67.848,0.774,True,9
6296,1205,"Fantasy on Polish Airs for Piano and Orchestra in A Major, Op. 13 (Remastered): Largo non troppo",1zESXThdsX86Qnc40EQ1eK,"['Frédéric Chopin', 'Eugene Ormandy', 'Philadelphia Orchestra']",0.231,0.0485,0.0841,0.989,-26.44400000000001,1,0.0377,76.89399999999998,0.89,True,3
6297,1381,"Variations on an Original Theme, Op. 36 ""Enigma Variations"": Variation I. L'istesso tempo ""C.A.E.""",1zObJ14rApw3QVI6P9l293,"['Edward Elgar', 'Arturo Toscanini']",0.143,0.287,0.094,0.899,-16.574,0,0.0362,102.357,0.935,True,2
6298,1445,Sensiz Geçen Her Günüm,1zsZFFnoP0wf2h3RP0Gx3E,['Müzeyyen Senar'],0.284,0.358,0.157,0.993,-11.772,1,0.158,76.27,0.754,True,3
6299,1008,Grand Canyon Suite: V. Cloudburst,20YCiyX21sgjim5tyixvYu,"['Ferde Grofé', 'Byron Janis']",0.136,0.362,0.039,0.875,-12.183,1,0.0351,91.986,0.809,True,6
6300,1069,"Symphony No. 39 in E-Flat Major, K. 543: I. Adagio - Allegro",213jHnketcClUrZeEK0I4u,"['Wolfgang Amadeus Mozart', 'Bruno Walter', 'New York Philharmonic']",0.185,0.257,0.152,0.922,-12.288,1,0.037,72.964,0.923,True,3
6301,1434,"Symphony No. 35 in D Major, K. 385 ""Haffner"": I. Allegro con spirito",24nxncuYbvV1btIOc2R4JA,"['Wolfgang Amadeus Mozart', 'Bruno Walter', 'New York Philharmonic']",0.295,0.271,0.184,0.95,-10.894,1,0.0329,77.313,0.894,True,3
6302,1202,"Rhapsody on a Theme of Paganini, Op. 43: Variation XXIV",2513G5DlensgW9gOfhnS6p,"['Sergei Rachmaninoff', 'Arthur Rubinstein', 'Fritz Reiner']",0.369,0.396,0.448,0.948,-13.639,1,0.032,122.973,0.8270000000000001,True,3
6303,1208,Andalusia,27F1VHTkOid1GUlWkCULuK,['Armando Sciascia'],0.216,0.221,0.347,0.973,-16.171,1,0.0352,51.847,0.856,True,6
6304,1479,"Puccini: Tosca, Act 3 Scene 1: Le campane suonano mattutino (Lento)",27nXv007Gw0rPDgEEODpom,"['Giacomo Puccini', 'Orchestra Del Teatro Alla Scala, Milano', 'Victor de Sabata']",0.0729,0.0144,0.035,0.954,-34.972,1,0.0357,78.157,0.865,True,1
6305,1258,"Tristan und Isolde, WWV 90: Prelude",28Od5tRZI4sIyQVsAkiAAs,"['Richard Wagner', 'Arturo Toscanini']",0.163,0.146,0.0317,0.942,-19.91,1,0.0376,111.046,0.917,True,1
6306,1343,"Piano Concerto No. 25 in C-Major, K. 503: II. Andante",0PWxYf4hTd4y42CCCQILPH,"['Wolfgang Amadeus Mozart', 'Fritz Reiner']",0.251,0.0774,0.0946,0.986,-23.744,1,0.0389,89.97200000000002,0.904,True,7
6307,1019,"Ballade No. 4 in F Minor, Op. 52",0PZaiVgbI8eItMJKQ9xMb4,"['Frédéric Chopin', 'Arthur Rubinstein']",0.326,0.134,0.0594,0.991,-22.142,1,0.0397,91.082,0.901,True,4
6308,1119,The Shepherd's Cradle Song,0R7B5iDoMyRlF6EnJyP9rp,"['Anonymous', ""Choir of King's College, Cambridge"", 'Hugh McLean', 'Boris Ord']",0.122,0.269,0.0484,0.979,-24.959,1,0.103,82.229,0.98,True,5
6309,1094,El Naby Habibak,0RRRquGQg5U6csluOLyh63,['Mohammed Abdel Wahab'],0.365,0.134,0.292,0.991,-20.548,0,0.0855,74.83,0.8859999999999999,True,9
6310,1172,"Sonata No. 2 in G Minor, Op. 5, No. 2: I. Adagio sostenuto e espressivo / Allegro molto più tosto presto - Remastered",0RjC1iQDqSWo01deoMhZ5L,"['Ludwig van Beethoven', 'Rudolf Serkin']",0.377,0.093,0.14,0.992,-20.963,0,0.0388,101.72,0.8759999999999999,True,9
6311,1288,"Chant grégorien de pâques, le dimanche de pâques : Gradual - haec dies : Psalm 117",0S0IY30UkuU9vmNQN1ykhZ,"['Anonymous', 'Chorale des Pères du Saint-Esprit du Grand Scolasticat de Chevilly']",0.237,0.113,0.0847,0.992,-20.281,0,0.0438,63.743,0.633,True,7
6312,1456,"Symphony No. 98 in B-Flat Major, Hob. I:98: I. Adagio - Allegro",0SCfHJoJ30K1dnLC0JPQdb,"['Franz Joseph Haydn', 'George Szell', 'Cleveland Orchestra']",0.385,0.156,0.311,0.949,-17.893,1,0.0368,111.838,0.873,True,9
6313,1155,"Symphony No.102 in B Flat Major, Hob.I:102: 2. Adagio",0SrwvZX7LECzdbYbcPaWKj,"['Franz Joseph Haydn', 'London Philharmonic Orchestra', 'Sir Georg Solti']",0.215,0.0392,0.0415,0.903,-25.914,1,0.0373,77.845,0.861,True,8
6314,1026,Lucia di Lamermoor: Act III: Scene 5 - Oh giusto cielo!... Il dolce suono,0T7ahSXTrqZv7eFQmCfK4d,"['Gaetano Donizetti', 'Fausto Cleva']",0.35,0.196,0.069,0.989,-15.47,1,0.0482,90.054,0.514,True,5
6315,1236,Warm Valley,0TbS5QV4jsFmEA7jnaMjX6,"['Duke Ellington', 'Clark Terry', 'Willie Cook', 'Cat Anderson', 'Ray Nance', 'Quentin Jackson', 'Britt Woodman', 'George Jean', 'Jimmy Hamilton', 'Rick Henderson', 'Russell Procope', 'Paul Gonsalves', 'Harry Carney', 'Wendell Marshall', 'Dave Black']",0.293,0.235,0.403,0.794,-20.082,1,0.0989,81.992,0.774,True,8
6316,1365,"Symphony No. 9 in C Major, D. 944 ""Great"": IV. Allegro vivace (Live)",0U80cnafIuSgjEB3ejBAnf,"['Franz Schubert', 'Wiener Philharmoniker', 'Wilhelm Furtwängler']",0.326,0.229,0.15,0.752,-17.554000000000002,1,0.0396,107.445,0.831,True,5
6317,1414,"Brahms: Symphony No. 1 in C Minor, Op. 68: II. Andante sostenuto",0UYarfV846ssRtXaIyq45q,"['Johannes Brahms', 'Guido Cantelli', 'Philharmonia Orchestra']",0.1,0.0744,0.0398,0.947,-22.898000000000003,1,0.0388,81.385,0.764,True,9
6318,1104,"Bellini: Norma, Act 2: Introduction",0WK7PDGvdMXdXFbsiltobY,"['Vincenzo Bellini', 'Orchestra del Teatro alla Scala Milano, Tullio Serafin', 'Orchestra Del Teatro Alla Scala, Milano', 'Tullio Serafin']",0.228,0.0427,0.0396,0.979,-22.966,0,0.0351,83.39299999999999,0.737,True,3
6319,1371,Pictures at an Exhibition: Bydlo,0X4LmMl0jVH1gl3LdiA65c,"['Modest Mussorgsky', 'Fritz Reiner']",0.0978,0.0724,0.0384,0.915,-17.611,0,0.0304,77.357,0.929,True,5
6320,1091,Converstaion Piece,0XlIZzjb43JkqtHQJVOoAH,['Ken Warner'],0.379,0.256,0.6579999999999999,0.969,-12.166,1,0.0338,79.792,0.8690000000000001,True,6
6321,1385,Eso Nipobone Chhayabithitale,0Y0hiWXPsi6oVGVsou027d,['Santosh Sengupta'],0.34,0.0878,0.272,0.993,-20.4,1,0.0716,66.609,0.866,True,1
6322,1321,"Rhapsody on a Theme of Paganini, Op. 43: Variation IV",0ZwzGP2q1BIdjMHwdzQnl2,"['Sergei Rachmaninoff', 'Arthur Rubinstein', 'Fritz Reiner']",0.336,0.214,0.769,0.984,-19.604,0,0.043,81.485,0.939,True,6
6323,1467,"Schumann: Symphony No. 4 in D Minor, Op. 120: III. Scherzo. Lebhaft - Etwas zurückhaltend",0bgs0OuahDSJCgNXogT4vl,"['Robert Schumann', 'Guido Cantelli', 'Philharmonia Orchestra']",0.356,0.12,0.203,0.979,-15.707,1,0.0335,85.443,0.918,True,7
6324,1488,Daari Kaadu Na Balu Nonde,0bjwvemgwEnXxhCzXqu2UI,['M. L. Vasanthakumari'],0.379,0.359,0.775,0.987,-12.482,1,0.135,83.249,0.8059999999999999,True,4
6325,1011,We Three Kings Of Orient Are,0cDa45ZklFVmfLJDR0Ll00,['Percy Faith & His Orchestra'],0.342,0.276,0.469,0.8340000000000001,-11.083,0,0.0288,79.921,0.923,True,2
6326,1114,"Mozart: Quintet for Piano & Winds in E-Flat Major, K. 452: I. Largo - Allegro moderato",0fOsXKKWGMRHWYhOrFg9U2,"['Wolfgang Amadeus Mozart', 'Dennis Brain', 'Colin Horsley', 'Dennis Brain Wind Ensemble']",0.331,0.0637,0.249,0.993,-20.245,1,0.0431,76.653,0.856,True,6
6327,1006,"Piano Concerto No. 1 in F-Sharp Minor, Op. 1: I. Vivace",0fxCkIiQ3RJUuuCy25ABex,"['Sergei Rachmaninoff', 'Fritz Reiner', 'Byron Janis']",0.294,0.191,0.0803,0.981,-19.655,0,0.0335,94.601,0.909,True,1
6328,1207,After My Laughter Came Tears,2gpp1JFMD0h4Q1q9jwmeZy,['Jackie Gleason'],0.213,0.316,0.1669999999999999,0.884,-9.28,1,0.0322,83.65,0.57,True,2
6329,1441,Overture,2qq4THeovOwkBai86F4Xzx,['Doris Day'],0.289,0.292,0.531,0.8370000000000001,-12.433,1,0.0335,117.515,0.8640000000000001,True,8
6330,1458,Remember,2xqxddBY36YzvJK2RDEmRy,['Jackie Gleason'],0.0798,0.34,0.0959,0.847,-11.996,1,0.0409,80.50399999999998,0.922,True,2
6331,1346,"Requiem in D Minor, K. 626: I. Introitus: Requiem aeternam",3DgviHZKJ8Xf385NqwwwK8,"['Wolfgang Amadeus Mozart', 'Bruno Walter', 'New York Philharmonic']",0.0894,0.234,0.072,0.973,-17.559,1,0.0356,78.094,0.8009999999999999,True,2
6332,1130,You're My Everything,3M5hwmGftW1vIgEW7to0N3,['Percy Faith & His Orchestra'],0.1,0.267,0.0632,0.925,-15.817,1,0.0356,87.26700000000002,0.885,True,5
6333,1178,"Don Giovanni, ossia Il dissoluto punito, K.527: Overture",3ziO4GzLIwliccqSreEJiE,"['Wolfgang Amadeus Mozart', 'Wiener Philharmoniker', 'Josef Krips']",0.293,0.113,0.155,0.906,-19.657,1,0.0402,121.185,0.887,True,8
6334,1056,I'll See You In My Dreams,4W0YTf2aOuv2CE4VMZ7bYm,['Percy Faith & His Orchestra'],0.14,0.301,0.0727,0.929,-13.464,1,0.0347,101.497,0.89,True,3
6335,1093,"Violin Concerto in D Major, Op. 35, TH 59: II. Canzonetta. Andante",5ILQWAAy94nUCHl5DUVrpc,"['Pyotr Ilyich Tchaikovsky', 'Eugene Ormandy', 'Philadelphia Orchestra']",0.215,0.197,0.0674,0.937,-18.116,0,0.0413,101.025,0.7440000000000001,True,3
6336,1317,Gray - Remastered,5senaCtXIXCLWHcDrpknB8,"['Alec Wilder', 'Frank Sinatra']",0.0942,0.105,0.0366,0.944,-20.314,0,0.0404,86.551,0.895,True,2
6337,1164,Stairway To The Stars,610gFqixvdHDBvhMgQaDLX,['Bud Powell'],0.397,0.125,0.241,0.97,-17.73,1,0.0376,117.7,0.7709999999999999,True,6
6338,1140,I've Got A Crush On You,666gR57rY8UEMPLo5KnkcZ,['Thad Jones'],0.37,0.123,0.261,0.984,-10.913,1,0.0386,83.43,0.836,True,4
6339,1279,Purple - Remastered,6CkzBCIW7SgmxINNiz6Z5Q,"['Billy May', 'Frank Sinatra']",0.105,0.235,0.0365,0.792,-12.785,0,0.0367,77.083,0.643,True,6
6340,1349,"Goldberg Variations, BWV 988: Variation 17 a 2 Clav. - 1955 Version",6dZcwV0SCe8ZRKPAYd7MA1,"['Johann Sebastian Bach', 'Glenn Gould']",0.338,0.364,0.903,0.992,-20.717,1,0.0471,115.046,0.911,True,3
6341,1115,"Goldberg Variations, BWV 988: Aria",77FNiqALRdPz1RJtimXUJ9,"['Johann Sebastian Bach', 'Glenn Gould']",0.312,0.0529,0.375,0.993,-26.968000000000004,1,0.046,105.051,0.8759999999999999,True,8
6342,1198,"Sonata No. 32 in C Minor, Op. 111: II. Arietta. Adagio molto semplice e cantabile - Remastered",7q1P9rXEmwQ5rytqP6EHgE,"['Ludwig van Beethoven', 'Glenn Gould']",0.291,0.19,0.0474,0.986,-18.735,1,0.0381,103.913,0.92,True,4
6343,1442,"Goldberg Variations, BWV 988: Variation 22 a 1 Clav. Alla breve - 1955 Version",7qyqIvmP0VkaWH5Ywymp20,"['Johann Sebastian Bach', 'Glenn Gould']",0.282,0.311,0.5870000000000001,0.988,-17.254,1,0.0615,98.426,0.901,True,8
6344,1007,To You Sweetheart Aloha,14Aqyr8grVM280PYq4ayQD,['Bing Crosby'],0.354,0.2,0.293,0.987,-11.907,1,0.0302,99.824,0.512,True,1
6345,1107,Black - Remastered,18OmfuxXdivhf8e6oI3mNL,"['Victor P. Young', 'Frank Sinatra']",0.152,0.149,0.0392,0.892,-15.871,1,0.0334,88.044,0.7659999999999999,True,8
6346,1127,Theme from The Magnificent Seven,1nu3eiqIYSZfJr5K0x40wr,"['Elmer Bernstein', 'Hollywood Bowl Symphony Orchestra']",0.363,0.379,0.68,0.8590000000000001,-13.919,1,0.036,85.936,0.85,True,1
6347,1174,"Sonata No. 32 in C Minor, Op. 111: I. Maestoso - Allegro con brio ed appassionato - Remastered",1v9edNyHqe2cUadE4AdAi4,"['Ludwig van Beethoven', 'Glenn Gould']",0.266,0.342,0.257,0.977,-15.527,0,0.0423,84.574,0.8809999999999999,True,8
6348,1422,Song Of The Islands,2UaTxBFufxetDldZ7rkt06,['Bing Crosby'],0.315,0.0724,0.124,0.98,-18.166,1,0.0363,123.546,0.732,True,6
6349,1356,Blue - Remastered,2h4xRC4KkzAkITtN7vwbXA,"['Alec Wilder', 'Frank Sinatra']",0.127,0.208,0.0351,0.958,-15.546,1,0.0394,72.819,0.8859999999999999,True,2
6350,1283,"Schumann: Carnaval, Op. 9: No. 5, Eusebius",346VQAg0o7butN0Vl4AnLY,"['Robert Schumann', 'Samson François']",0.317,0.0121,0.298,0.995,-32.474000000000004,1,0.0371,98.348,0.825,True,3
6351,1092,"The Well-Tempered Clavier, Book 2: Fugue No. 14 in F-Sharp Minor, BWV 883",3X4hAOrcPEEkyz1jncZkXp,"['Johann Sebastian Bach', 'Glenn Gould']",0.294,0.322,0.565,0.995,-15.924,0,0.0377,86.206,0.9,True,5
6352,1139,Silver - Remastered,3sX5h3OgXtEnQgizBz7Qug,"['Elmer Bernstein', 'Frank Sinatra']",0.15,0.268,0.0802,0.6990000000000001,-15.166,1,0.0368,62.881,0.507,True,3
6353,1128,LaRue,2FXMUe3swuZ85sEymLE1Qh,"['Kenny Dorham', 'Sonny Rollins']",0.363,0.185,0.412,0.8909999999999999,-14.379,0,0.0301,66.53699999999999,0.872,True,1
6354,1094,Élégie (Arr. T. Frost for Orchestra),3387I5cT3WeKSX3tWbGk75,"['Jules Massenet', 'Eugene Ormandy']",0.109,0.0956,0.0369,0.967,-17.039,0,0.0405,70.12899999999999,0.9,True,4
6355,1010,I'm In The Mood For Love,3jF4y3NduMqezhhPRVLufU,['Billy Vaughn'],0.229,0.315,0.184,0.945,-11.571,1,0.0375,84.53200000000002,0.916,True,1
6356,1242,"Till Eulenspiegels lustige Streiche, Op. 28, TrV 171 - Instrumental",1QvfZxj6PhBMhQMLdYgTuB,"['Richard Strauss', 'George Szell', 'Cleveland Orchestra']",0.204,0.128,0.0945,0.978,-20.535,1,0.049,65.382,0.7809999999999999,True,4
6357,1226,The Green Country (New England Mood),2FlUUqtkRXgk8JtDa4lxd0,['Jimmy Giuffre'],0.321,0.00391,0.212,0.991,-28.263,0,0.0382,100.975,0.622,True,9
6358,1122,Laura,4ZGzpmvzrBgpN1EnNgg7E8,['Paul Weston'],0.171,0.165,0.0533,0.8909999999999999,-18.981,1,0.0324,86.762,0.897,True,2
6359,1066,"Piano Sonata No. 16 in C Major, K. 545 ""Facile"": I. Allegro",4eeRhumo0BNfVVEKSL6nIS,"['Wolfgang Amadeus Mozart', 'Glenn Gould']",0.305,0.17,0.919,0.96,-23.45300000000001,1,0.0347,81.325,0.916,True,1
6360,1180,"Piano Sonata No. 10 in C Major, K. 330: I. Allegro moderato",52MZQnCB33Y6wdM6jyZ8ZK,"['Wolfgang Amadeus Mozart', 'Glenn Gould']",0.347,0.165,0.883,0.963,-27.889,1,0.0381,93.166,0.909,True,3
6361,1380,"Piano Sonata No. 6 in D Major, K. 284: II. Rondeau en polonaise",5JqNOwrxQbUEVRFj54KK7S,"['Wolfgang Amadeus Mozart', 'Glenn Gould']",0.346,0.0784,0.8,0.984,-28.08,1,0.0465,92.11,0.904,True,7
6362,1104,The Nearness Of You,5p4BM2iJkIpW5hNnLa9NGk,['Ray Brown'],0.292,0.117,0.282,0.954,-27.166,1,0.0864,66.541,0.933,True,5
6363,1382,"Piano Sonata No. 13 in B-Flat Major, K. 333: I. Allegro",1QPolr5Oif6h3cwWgWqrEa,"['Wolfgang Amadeus Mozart', 'Glenn Gould']",0.33,0.234,0.812,0.983,-23.196,1,0.036,89.486,0.892,True,5
6364,1357,"Piano Sonata No. 7 in C Major, K. 309: II. Andante un poco adagio",2vTax22nY4HeKzmKAhxGFK,"['Wolfgang Amadeus Mozart', 'Glenn Gould']",0.314,0.017,0.249,0.985,-33.499,1,0.0609,78.104,0.905,True,8
6365,1471,"Piano Sonata No. 9 in D Major, K. 311: II. Andante con espressione",3GUFRRfUpGfinUKyEj2woF,"['Wolfgang Amadeus Mozart', 'Glenn Gould']",0.359,0.0173,0.557,0.989,-33.969,1,0.0427,83.348,0.927,True,3
6366,1125,Ke Kali Ne Au,3Hun4QHDSs44fzKseWxuBi,['Arthur Lyman'],0.386,0.00701,0.284,0.929,-35.704,1,0.0502,110.583,0.86,True,5
6367,1365,All The Things You Are,3SpbDIht2nEILlsSrZTcm0,['Paul Weston'],0.24,0.0784,0.0763,0.943,-19.086,1,0.0309,88.978,0.958,True,1
6368,1196,"Piano Sonata No. 13 in B-Flat Major, K. 333: III. Allegretto grazioso",3T3aDiISObk2MMD7ItwAmJ,"['Wolfgang Amadeus Mozart', 'Glenn Gould']",0.3,0.225,0.5760000000000001,0.97,-20.428,1,0.0352,91.802,0.908,True,1
6369,1428,The Dream Girl,4hIStUCojVjKb6mgYK1NEz,['Ray Anthony & His Orchestra'],0.224,0.204,0.247,0.943,-10.737,1,0.0308,84.507,0.6679999999999999,True,2
6370,1210,"Western Suite (Pony Express, Apaches, Saturday Night Dance, Big Pow Wow)",4wN7TKTWYb8XqiUFPHqmhU,['Jimmy Giuffre'],0.354,0.0603,0.162,0.993,-21.17,0,0.0465,86.964,0.888,True,9
6371,1332,"Piano Sonata No. 9 in D Major, K. 311: I. Allegro con spirito",5Lr060qCrvJVL29NH6F2e5,"['Wolfgang Amadeus Mozart', 'Glenn Gould']",0.28,0.181,0.85,0.978,-24.571,1,0.036,89.09700000000002,0.941,True,9
6372,1433,"God Rest Ye Merry, Gentlemen",5NzD9djja4gDxnno1vqEYd,['Billy Vaughn'],0.279,0.143,0.243,0.937,-12.137,1,0.0305,98.384,0.519,True,9
6373,1307,"Piano Sonata No. 7 in C Major, K. 309: III. Rondeau. Allegretto grazioso",5htpUDvTIPfrp9eVzIkj56,"['Wolfgang Amadeus Mozart', 'Glenn Gould']",0.335,0.103,0.767,0.987,-26.771,1,0.0404,91.235,0.913,True,6
6374,1011,Deep Purple,7F1A5FpQ9Q0gt37hoUDY4i,['The Percy Faith Strings'],0.173,0.18,0.0398,0.965,-17.480999999999998,0,0.0343,101.328,0.878,True,2
6375,1185,"Mozart: Piano Concerto No. 21 in C Major, K. 467: II. Andante",02d84TYAIl7M1Xpj4JdciU,"['Wolfgang Amadeus Mozart', 'Annie Fischer', 'Wolfgang Sawallisch', 'Philharmonia Orchestra']",0.227,0.0326,0.0598,0.981,-25.697,1,0.0358,81.58,0.956,True,4
6376,1390,Concerto in F for Piano and Orchestra: I. Allegro,0zW7WRRUDoIerNAiMzBQ5B,"['George Gershwin', 'Earl Wild', 'Arthur Fiedler']",0.339,0.308,0.133,0.976,-17.042,1,0.0371,96.245,0.917,True,9
6377,1130,Maleficent's Evil Spell,2USGITjBJsjZuqPG4tF6z0,['George Bruns'],0.176,0.0754,0.0594,0.973,-23.007,1,0.0322,90.349,0.912,True,4
6378,1491,Intermezzo,2XYvDpL2OY4C6Qfo2tA6J6,['The Percy Faith Strings'],0.218,0.249,0.037,0.914,-15.913,1,0.0389,70.438,0.7759999999999999,True,3
6379,1085,The Prince Dreams of Sleeping Beauty,2n5I4UgxJRdUMCiFKo4rzH,['Disney Studio Chorus'],0.138,0.236,0.228,0.894,-14.877,1,0.0381,81.36,0.975,True,6
6380,1203,"Partita No. 1 in B-Flat Major, BWV 825: III. Corrente - Remastered",5FT55kukz6OsXJGSWNHfta,"['Johann Sebastian Bach', 'Glenn Gould']",0.387,0.322,0.925,0.987,-21.247,1,0.0466,120.298,0.909,True,9
6381,1491,Our Paradise,5okx68TVUO3Rq0QSWyHRfc,['Speedy West'],0.327,0.255,0.127,0.653,-11.868,0,0.0313,82.81,0.799,True,2
6382,1334,"The Galley, Pt. 1-4 (Rowing of the Galley Slaves)",0NKDLJXP8ZXpaSBGZmhfsH,['Miklós Rózsa'],0.315,0.329,0.227,0.929,-16.332,1,0.0313,98.807,0.981,True,5
6383,1015,"Partita No. 2 in C Minor, BWV 826: II. Allemande - Remastered",0ZrsF7pCwEufW0kSuQQ7Lj,"['Johann Sebastian Bach', 'Glenn Gould']",0.294,0.233,0.8390000000000001,0.988,-24.557,0,0.0487,121.097,0.852,True,1
6384,1247,"Herz und Mund und Tat und Leben, BWV 147: X. Jesu bleibet meine Freude (Arr. for Orchestra)",6N6JCgknJBDJvH8fExR4Aa,"['Johann Sebastian Bach', 'Eugene Ormandy', 'Philadelphia Orchestra']",0.161,0.208,0.125,0.951,-16.479,1,0.0371,69.99,0.917,True,8
6385,1060,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",7bWVUYVT7Jv08mrE1xR5zx,"['Ludwig van Beethoven', 'Leonard Bernstein', 'New York Philharmonic']",0.191,0.266,0.105,0.816,-13.880999999999998,0,0.0395,80.329,0.927,True,7
6386,1099,Stella by Starlight,0f0t66bbwRQ65J8SQaTtKk,['Ben Webster'],0.356,0.0844,0.28,0.957,-15.713,1,0.0347,104.175,0.769,True,1
6387,1082,Orchid Lagoon,0mIqYfAexHMDPl5RkfUIcX,['The Surfmen'],0.22,0.168,0.146,0.97,-21.632,1,0.0472,76.157,0.852,True,3
6388,1366,Revenge,0qJA7ryLxT8Vrnj4eyMnLQ,['Miklós Rózsa'],0.0635,0.109,0.166,0.867,-19.9,1,0.0322,61.332,0.931,True,1
6389,1305,Detour Ahead - Live / Take 1,6OJvW5OvXSnKBmNOL89Idk,['Bill Evans Trio'],0.331,0.291,0.165,0.88,-19.403,1,0.0546,64.241,0.866,True,4
6390,1189,I'll Never Smile Again,6fd8LP2U7UHABH76BiXwjR,['Ray Anthony'],0.242,0.0848,0.107,0.944,-18.322,0,0.0355,75.84100000000002,0.916,True,9
6391,1118,Dream Dancing,7bcKqNWJaz1ciWHxnLoukd,['Ray Anthony'],0.269,0.108,0.138,0.921,-19.459,0,0.0364,72.495,0.944,True,4
6392,1205,Tammy,03VROJGLQrXWhSIMk027vM,['Bert Kaempfert'],0.142,0.246,0.101,0.74,-7.782,1,0.0321,92.597,0.893,True,4
6393,1248,"3 Intermezzi, Op. 117: No. 2 in B-Flat Minor, Andante non troppo e con molto espressione",09vNZ57MfB12lrE5KIs9wB,"['Johannes Brahms', 'Glenn Gould']",0.213,0.0163,0.0464,0.993,-28.512,1,0.0447,65.297,0.94,True,2
6394,1112,"Porgy (I Loves You, Porgy) - Live",0CiPzdbyPfqMwGcuWeGWuA,['Bill Evans Trio'],0.396,0.184,0.149,0.868,-20.008,1,0.0302,99.612,0.81,True,1
6395,1369,"Symphonic Dances (From ""West Side Story""): II. Somewhere - Adagio",0SJnPaWt6dqJD957b6goQk,"['Leonard Bernstein', 'New York Philharmonic']",0.0766,0.121,0.0384,0.847,-19.99,1,0.0401,80.89,0.887,True,9
6396,1329,"Toccata & Fugue in D Minor, BWV 565: Fugue",0UvxknBuh0kxJiIXfFlGAm,"['Johann Sebastian Bach', 'E. Power Biggs']",0.166,0.191,0.15,0.648,-19.765,0,0.0336,109.404,0.912,True,1
6397,1312,Till There Was You,0e88L8HOrLySSOPmWMnuG0,['Mantovani'],0.123,0.147,0.0359,0.921,-20.478,1,0.0378,95.677,0.762,True,3
6398,1498,"The Young Person's Guide to the Orchestra, Op. 34 (Variations and Fugue on a Theme of Purcell): Variation F (Violas)",0zORihqkVvnOSAt0vPlZTj,"['Benjamin Britten', 'New York Philharmonic', 'Leonard Bernstein']",0.211,0.0518,0.238,0.976,-28.975,1,0.0409,78.895,0.5670000000000001,True,6
6399,1332,"Passacaglia & Fugue in C Minor, BWV 582: Passacaglia",1lKQCUSa5K7PKdg9W1R8sz,"['Johann Sebastian Bach', 'E. Power Biggs']",0.0964,0.122,0.0493,0.755,-20.658,0,0.0375,88.072,0.885,True,8
